time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.041894,0.0452276820533557,7.3413526817600205,-7.386580363813376,10.487307494597895,-10.575984746582932,-5.9390238949134675,26.20398639672585,-1.2707471140495095,0.0,0.0,-1.0,0.0,0.0,0.0,1.3377212427392005
0.041896,0.03641621778529647,7.345378836895724,-7.38179505468102,10.486788273947017,-10.57553206108884,-5.939908869368335,26.20271268818144,-1.2766697366685675,0.0,0.0,-1.0,0.0,0.0,0.0,1.3377736494392725
0.041898,0.02760730411876189,7.349403349335894,-7.377010653454656,10.486266686589795,-10.575076957046498,-5.940792296040639,26.201433057728895,-1.282590930130407,0.0,0.0,-1.0,0.0,0.0,0.0,1.3378260535860051
0.0419,0.018800942398677023,7.353426218202098,-7.372227160600775,10.485742733109266,-10.574619434944037,-5.9416741741477015,26.200147506797933,-1.2885106933250403,0.0,0.0,-1.0,0.0,0.0,0.0,1.3378784551675564
0.041902,0.009997133969479322,7.357447442616651,-7.367444576586131,10.485216414088885,-10.57415949527008,-5.942554502907624,26.19885603681937,-1.294429025142566,0.0,0.0,-1.0,0.0,0.0,0.0,1.3379308541720862
0.041904,0.0011958801750386883,7.361467021702661,-7.3626629018777,10.484687730112553,-10.573697138513799,-5.943433281539317,26.197558649225144,-1.300345924473234,0.0,0.0,-1.0,0.0,0.0,0.0,1.337983250587758
0.041906,0.0,7.3616835458026575,-7.3616835458026575,10.484157622388134,-10.573233313781973,-5.94431104260801,26.19625769573945,-1.3008217171433247,0.0,0.0,-1.0,18.742929800583127,0.0,-18.742929800583127,1.3380356444040926
0.041908,0.0,7.3613017617368115,-7.3613017617368115,10.483627646787964,-10.57276959010885,-5.945188667857831,26.194957063932446,-1.3004418946900982,0.0,0.0,-1.0,18.742606775771307,0.0,-18.742606775771307,1.3380880356187892
0.04191,0.0,7.36091960977724,-7.36091960977724,10.483097826586437,-10.572305990934911,-5.946066170503753,26.193656811954405,-1.3000620592311711,0.0,0.0,-1.0,18.74228390730577,0.0,-18.74228390730577,1.3381404242326018
0.041912,0.0,7.360537090111443,-7.360537090111443,10.48256816179045,-10.571842516235609,-5.946943550571283,26.192356939818293,-1.299682210845225,0.0,0.0,-1.0,18.741961195193895,0.0,-18.741961195193895,1.3381928102462903
0.041914,0.0,7.360154202926845,-7.360154202926845,10.482038652406853,-10.57137916598639,-5.947820808085899,26.191057447537,-1.299302349610898,0.0,0.0,-1.0,18.741638639442996,0.0,-18.741638639442996,1.3382451936606143
0.041916,0.006867747489299525,7.356337074678882,-7.363204822168181,10.481509790167543,-10.570916436082639,-5.948698222156977,26.189759563778672,-1.2940079351244875,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3382975744767431
0.041918,0.020600539807637652,7.34908705719026,-7.369687596997897,10.480984525132946,-10.570457301760229,-5.949577467807715,26.188470659759993,-1.2838004238939613,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3383499527052654
0.04192,0.0343297265760345,7.341838476435007,-7.376168203011042,10.480463348276238,-10.570002258250886,-5.950458825410278,26.18719196228722,-1.2735948436628055,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3384023283661866
0.041922,0.04805530540467551,7.33459133440436,-7.382646639809035,10.479946258811733,-10.569551304836573,-5.951342296306659,26.185923469428293,-1.2633911965467675,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3384547014799177
0.041924,0.061777273904674246,7.327345633088147,-7.389122906992821,10.479433255952912,-10.569104440798291,-5.952227881837604,26.18466517924904,-1.25318948466045,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3385070720668666
0.041926,0.07549562968796852,7.320101374474842,-7.395597004162811,10.478924338912423,-10.568661665416085,-5.953115583342594,26.18341708981319,-1.2429897101173917,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3385594401474357
0.041928,0.08921037036752022,7.312858560551464,-7.402068930918984,10.478419506902068,-10.568222977969025,-5.954005402159906,26.182179199182325,-1.2327918750299016,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3386118057420249
0.04193,0.10292149355702307,7.305617193303725,-7.408538686860748,10.477918759132828,-10.567788377735239,-5.954897339626537,26.18095150541594,-1.2225959815093002,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3386641688710303
