time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.006584,5.940441920204934,-5.940441920204934,0.0,5.978446370702452,-14.836822393356993,14.812202610450882,37.02283049372269,3.3398822698690354,0.0,-1.0,0.0,0.0,-19.24139062177815,19.24139062177815,0.21449815063370198
0.006586,5.931489924482779,-5.931489924482779,0.0,5.981303978711365,-14.838143659376593,14.813649485380004,37.0261680439243,3.3352180477363578,0.0,-1.0,0.0,0.0,-19.242069325712617,19.242069325712617,0.21457219963301702
0.006588,5.922538903563255,-5.922538903563255,0.0,5.984161586378595,-14.839463039463594,14.81509458430652,37.02950092964693,3.3305533119137314,0.0,-1.0,0.0,0.0,-19.242745310849017,19.242745310849017,0.21464625530276804
0.00659,5.913588857844391,-5.913588857844391,0.0,5.98701919241739,-14.840780533434117,14.81653790693966,37.032829150376934,3.3258880625099714,0.0,-1.0,0.0,0.0,-19.24341857744802,19.24341857744802,0.2147203176336256
0.006592,5.904639787724632,-5.904639787724632,0.0,5.989876795540175,-14.842096141104353,14.81797945298849,37.036152705600784,3.32122229963461,0.0,-1.0,0.0,0.0,-19.24408912577058,19.24408912577058,0.21479438661625916
0.006594,5.895691693602819,-5.895691693602819,0.0,5.992734394458536,-14.84340986229057,14.819419222161876,37.03947159480508,3.3165560233978892,0.0,-1.0,0.0,0.0,-19.244756956077893,19.244756956077893,0.21486846224133727
0.006596,5.886744575878217,-5.886744575878217,0.0,5.9955919878832376,-14.844721696809126,14.820857214168482,37.04278581747649,3.3118892339107804,0.0,-1.0,0.0,0.0,-19.245422068631424,19.245422068631424,0.21494254449952735
0.006598,5.877798434950496,-5.877798434950496,0.0,5.9984495745242095,-14.846031644476444,14.822293428716778,37.04609537310185,3.307221931284969,0.0,-1.0,0.0,0.0,-19.24608446369289,19.24608446369289,0.21501663338149576
0.0066,5.868853271219729,-5.868853271219729,0.0,6.0013071530905595,-14.84733970510904,14.82372786551504,37.04940026116806,3.3025541156328577,1.0,-1.0,0.0,48.0,-43.24674414152428,-4.753255858475719,0.21509072887790803
0.006602,5.876808184367652,-5.876808184367652,0.0,6.00416549296473,-14.848647784198706,14.82516242693796,37.052705236507485,3.3073963952726397,1.0,-1.0,0.0,48.0,-43.247403572554944,-4.7525964274450505,0.21516483098259867
0.006604,5.88475945675961,-5.88475945675961,0.0,6.007025365065189,-14.84995778709386,14.826599015304852,37.05601505362258,3.3122376668547093,1.0,-1.0,0.0,48.0,-43.24806522631919,-4.751934773680812,0.2152389397020819
0.006606,5.892707088173419,-5.892707088173419,0.0,6.009886770404272,-14.851269713395773,14.828037630240555,37.059329711504994,3.3170779298099515,1.0,-1.0,0.0,48.0,-43.2487291017363,-4.751270898263693,0.21531305504604037
0.006608,5.9006510783867245,-5.9006510783867245,0.0,6.01274970999406,-14.85258356270551,14.829478271369616,37.06264920914581,3.3219171835690444,1.0,-1.0,0.0,48.0,-43.24939519772535,-4.750604802274658,0.21538717702415447
0.00661,5.908591427177026,-5.908591427177026,0.0,6.015614184846411,-14.8538993346239,14.830920938316273,37.06597354553555,3.3267554275624702,1.0,-1.0,0.0,48.0,-43.25006351320502,-4.749936486794982,0.2154613056461028
0.006612,5.916528134321662,-5.916528134321662,0.0,6.018480195972927,-14.855217028751538,14.83236563070448,37.06930271966416,3.3315926612205016,1.0,-1.0,0.0,48.0,-43.250734047093786,-4.749265952906213,0.2155354409215618
0.006614,5.924461199597827,-5.924461199597827,0.0,6.021347744384985,-14.856536644688813,14.833812348157892,37.072636730521026,3.336428883973221,1.0,-1.0,0.0,48.0,-43.2514067983098,-4.748593201690197,0.21560958286020598
0.006616,5.932390622782553,-5.932390622782553,0.0,6.024216831093706,-14.857858182035862,14.835261090299849,37.075975577094944,3.341264095250499,1.0,-1.0,0.0,48.0,-43.252081765770924,-4.7479182342290756,0.21568373147170775
0.006618,5.940316403652717,-5.940316403652717,0.0,6.027087457109979,-14.859181640392604,14.836711856753414,37.07931925837417,3.346098294482001,1.0,-1.0,0.0,48.0,-43.25275894839473,-4.747241051605272,0.2157578867657375
0.00662,5.948238541985047,-5.948238541985047,0.0,6.029959623444444,-14.860507019358737,14.838164647141339,37.08266777334637,3.350931481097197,1.0,-1.0,0.0,48.0,-43.25343834509849,-4.746561654901516,0.2158320487519637
0.006622,5.956157037556115,-5.956157037556115,0.0,6.032833331107503,-14.86183431853371,14.839619461086082,37.08602112099863,3.3557636545253478,1.0,-1.0,0.0,48.0,-43.25411995479918,-4.745880045200813,0.2159062174400527
0.006624,5.964071890142335,-5.964071890142335,0.0,6.035708581109313,-14.863163537516773,14.8410762982098,37.089379300317496,3.360594814195508,1.0,-1.0,0.0,48.0,-43.25480377641353,-4.745196223586472,0.21598039283966877
0.006626,5.971983099519978,-5.971983099519978,0.0,6.038585374459786,-14.864494675906927,14.842535158134352,37.09274231028892,3.3654249595365355,1.0,-1.0,0.0,48.0,-43.25548980885793,-4.744510191142078,0.21605457496047434
0.006628,5.979890665465152,-5.979890665465152,0.0,6.041463712168589,-14.865827733302948,14.843996040481287,37.09611014989827,3.370254089977073,1.0,-1.0,0.0,48.0,-43.256178051048465,-4.74382194895153,0.2161287638121297
0.00663,5.987794587753813,-5.987794587753813,0.0,6.044343595245146,-14.867162709303388,14.845458944871856,37.099482818130376,3.3750822049455618,1.0,-1.0,0.0,48.0,-43.25686850190098,-4.743131498099024,0.21620295940429302
0.006632,5.995694866161771,-5.995694866161771,0.0,6.047225024698634,-14.868499603506573,14.846923870927027,37.10286031396948,3.3799093038702384,1.0,-1.0,0.0,48.0,-43.257561160331,-4.742438839669004,0.2162771617466206
0.006634,6.003591500464679,-6.003591500464679,0.0,6.050108001537984,-14.869838415510596,14.848390818267443,37.10624263639925,3.3847353861791314,1.0,-1.0,0.0,48.0,-43.25825602525374,-4.7417439747462495,0.21635137084876663
0.006636,6.011484490438035,-6.011484490438035,0.0,6.052992526771882,-14.871179144913315,14.849859786513456,37.109629784402784,3.3895604513000603,1.0,-1.0,0.0,48.0,-43.258953095584175,-4.7410469044158265,0.21642558672038326
0.006638,6.019373835857188,-6.019373835857188,0.0,6.055878601408761,-14.872521791312375,14.851330775285104,37.1130217569626,3.3943844986606395,1.0,-1.0,0.0,48.0,-43.25965237023691,-4.740347629763088,0.21649980937112057
0.00664,6.027259536497338,-6.027259536497338,0.0,6.0587662264568145,-14.873866354305179,14.852803784202143,37.11641855306066,3.3992075276882767,1.0,-1.0,0.0,48.0,-43.26035384812633,-4.739646151873677,0.21657403881062673
0.006642,6.035141592133528,-6.035141592133528,0.0,6.061655402923986,-14.875212833488913,14.854278812884004,37.11982017167834,3.4040295378101693,1.0,-1.0,0.0,48.0,-43.26105752816646,-4.7389424718335285,0.21664827504854783
0.006644,6.04302000254065,-6.04302000254065,0.0,6.064546131817966,-14.876561228460517,14.855755860949834,37.123226611796454,3.408850528453304,1.0,-1.0,0.0,48.0,-43.26176340927111,-4.738236590728891,0.2167225180945278
0.006646,6.050894767493451,-6.050894767493451,0.0,6.067438414146198,-14.877911538816733,14.857234928018466,37.12663787239523,3.413670499044466,1.0,-1.0,0.0,48.0,-43.26247149035373,-4.737528509646268,0.21679676795820868
0.006648,6.05876588676652,-6.05876588676652,0.0,6.07033225091588,-14.879263764154041,14.858716013708415,37.130053952454325,3.418489449010224,1.0,-1.0,0.0,48.0,-43.2631817703275,-4.736818229672504,0.2168710246492304
0.00665,6.066633360134293,-6.066633360134293,0.0,6.073227643133953,-14.88061790406872,14.86019911763792,37.13347485095285,3.4233073777769345,1.0,-1.0,0.0,48.0,-43.2638942481053,-4.7361057518946925,0.21694528817723077
0.006652,6.0575980880933455,-6.0575980880933455,0.0,6.07612381150959,-14.881972047255463,14.861682331123232,37.13689579835005,3.4185873287172477,0.0,-1.0,0.0,0.0,-19.26460644899617,19.26460644899617,0.21701955854866678
0.006654,6.048563788458516,-6.048563788458516,0.0,6.0790199752052025,-14.883324282552453,14.863163745534072,37.140312025434554,3.4138667524344997,0.0,-1.0,0.0,0.0,-19.2653158992077,19.2653158992077,0.21709383575727734
0.006656,6.039530461639539,-6.039530461639539,0.0,6.081916132906789,-14.884674609771066,14.864643360568484,37.14372353167921,3.4091456490390213,0.0,-1.0,0.0,0.0,-19.26602259900062,19.26602259900062,0.21716811979362127
0.006658,6.030498108044773,-6.030498108044773,0.0,6.084812283299496,-14.886023028722745,14.866121175924313,37.14713031655696,3.404424018640862,0.0,-1.0,0.0,0.0,-19.266726548635937,19.266726548635937,0.21724241064825647
0.00666,6.021466728083005,-6.021466728083005,0.0,6.087708425067605,-14.887369539219033,14.86759719129921,37.150532379540856,3.399701861350821,0.0,-1.0,0.0,0.0,-19.267427748374924,19.267427748374924,0.21731670831173963
0.006662,6.012436322163439,-6.012436322163439,0.0,6.0906045568945695,-14.888714141071524,14.869071406390608,37.15392972010406,3.394979177280434,0.0,-1.0,0.0,0.0,-19.268126198479084,19.268126198479084,0.2173910127746264
0.006664,6.0034068906956986,-6.0034068906956986,0.0,6.093500677462977,-14.890056834091917,14.870543820895756,37.157322337719854,3.3902559665419747,0.0,-1.0,0.0,0.0,-19.268821899210224,19.268821899210224,0.2174653240274714
0.006666,5.994378434089814,-5.994378434089814,0.0,6.096396785454578,-14.891397618091966,14.872014434511687,37.16071023186162,3.3855322292484535,0.0,-1.0,0.0,0.0,-19.26951485083038,19.26951485083038,0.21753964206082826
0.006668,5.985350952756247,-5.985350952756247,0.0,6.099292879550272,-14.89273649288352,14.873483246935239,37.16409340200286,3.380807965513627,0.0,-1.0,0.0,0.0,-19.270205053601863,19.270205053601863,0.21761396686524953
0.00667,5.976324447105877,-5.976324447105877,0.0,6.1021889584301094,-14.89407345827849,14.874950257863063,37.1674718476172,3.3760831754519898,0.0,-1.0,0.0,0.0,-19.270892507787252,19.270892507787252,0.2176882984312866
