time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.040054,0.042559227903852026,6.465416385572831,-6.507975613476683,10.796659983630397,-10.725559214140548,-3.0454721028956477,26.927970452134925,-1.8221146924065241,0.0,0.0,-1.0,0.0,0.0,0.0,1.202856063926871
0.040056,0.03424738642943925,6.470503724090737,-6.504751110520176,10.795928216971996,-10.724859378033052,-3.046418644407425,26.92614561152475,-1.827566257348783,0.0,0.0,-1.0,0.0,0.0,0.0,1.2029099180438436
0.040058,0.025938102226735538,6.475588949634612,-6.5015270518613475,10.795194254359744,-10.724157397452428,-3.0473644138330918,26.92431532016154,-1.8330161983575601,0.0,0.0,-1.0,0.0,0.0,0.0,1.2029637685056838
0.04006,0.017631376312352565,6.480672061441166,-6.498303437753519,10.794458096453443,-10.723453273011556,-3.048309410396005,26.9224795796696,-1.8384645146969776,0.0,0.0,-1.0,0.0,0.0,0.0,1.2030176153014915
0.040062,0.009327209702263417,6.4857530587479975,-6.495080268450261,10.793719743913215,-10.722747005323557,-3.049253633319974,26.920638391673954,-1.8439112056315468,0.0,0.0,-1.0,0.0,0.0,0.0,1.2030714584203708
0.040064,0.0010256034119775492,6.490831940793483,-6.491857544205461,10.7929791973995,-10.722038595001777,-3.050197081829152,26.91879175780038,-1.849356270426068,0.0,0.0,-1.0,0.0,0.0,0.0,1.2031252978514277
0.040066,0.0,6.492271986103928,-6.492271986103928,10.79223729693678,-10.721328876509244,-3.0511399924760556,26.916941773134248,-1.85002266749474,0.0,0.0,-1.0,17.67847173142943,0.0,-17.67847173142943,1.2031791335849953
0.040068,0.0,6.493198394582707,-6.493198394582707,10.79149537227349,-10.720619170828588,-3.0520827408294764,26.9150917541826,-1.8500151844487531,0.0,0.0,-1.0,17.67784632810252,0.0,-17.67784632810252,1.2032329656185214
0.04007,0.0,6.494123968227136,-6.494123968227136,10.79075344022681,-10.719909494645655,-3.0530253316138105,26.913241742868014,-1.850007393403672,0.0,0.0,-1.0,17.67722085335654,0.0,-17.67722085335654,1.203286793952017
0.040072,0.0,6.495048707331171,-6.495048707331171,10.7900115009287,-10.71919984807072,-3.053967764838196,26.911391739498388,-1.8499992945560235,0.0,0.0,-1.0,17.676595307383156,0.0,-17.676595307383156,1.203340618585498
0.040074,0.0,6.49597261218872,-6.49597261218872,10.789269554511028,-10.718490231213968,-3.05491004051177,26.90954174438144,-1.8499908881022757,0.0,0.0,-1.0,17.675969690373897,0.0,-17.675969690373897,1.2033944395189802
0.040076,0.0,6.496895683093656,-6.496895683093656,10.788527601105585,-10.717780644185497,-3.0558521586437037,26.90769175782466,-1.849982174238833,0.0,0.0,-1.0,17.675344002520184,0.0,-17.675344002520184,1.2034482567524807
0.040078,0.0,6.497817920339796,-6.497817920339796,10.787785640844094,-10.717071087095311,-3.056794119243192,26.905841780135365,-1.8499731531620291,0.0,0.0,-1.0,17.674718244013345,0.0,-17.674718244013345,1.2035020702860173
0.04008,0.0,6.498739324220916,-6.498739324220916,10.787043673858186,-10.716361560053338,-3.0577359223194422,26.903991811620678,-1.849963825068142,0.0,0.0,-1.0,17.674092415044576,0.0,-17.674092415044576,1.2035558801196071
0.040082,0.0,6.499659895030754,-6.499659895030754,10.786301700279417,-10.715652063169395,-3.058677567881708,26.9021418525875,-1.8499541901533747,0.0,0.0,-1.0,17.673466515804968,0.0,-17.673466515804968,1.2036096862532697
0.040084,0.0,6.5005796330629915,-6.5005796330629915,10.785559720239261,-10.714942596553243,-3.0596190559392533,26.900291903342573,-1.8499442486138746,0.0,0.0,-1.0,17.67284054648551,0.0,-17.67284054648551,1.2036634886870243
0.040086,0.0,6.501498538611271,-6.501498538611271,10.784817733869128,-10.714233160314526,-3.0605603865013595,26.898441964192422,-1.8499340006457188,0.0,0.0,-1.0,17.67221450727707,0.0,-17.67221450727707,1.20371728742089
0.040088,0.0,6.502416611969194,-6.502416611969194,10.784075741300327,-10.713523754562813,-3.06150155957734,26.896592035443366,-1.8499234464449246,0.0,0.0,-1.0,17.671588398370407,0.0,-17.671588398370407,1.2037710824548877
0.04009,0.0,6.503333853430312,-6.503333853430312,10.783333742664096,-10.71281437940757,-3.0624425751765445,26.89474211740154,-1.849912586207437,0.0,0.0,-1.0,17.670962219956152,0.0,-17.670962219956152,1.203824873789039
0.040092,0.0,6.50425026328813,-6.50425026328813,10.782591738091602,-10.712105034958203,-3.0633834333083256,26.892892210372892,-1.8499014201291442,0.0,0.0,-1.0,17.670335972224866,0.0,-17.670335972224866,1.203878661423365
0.040094,0.0,6.505165841836107,-6.505165841836107,10.781849727713931,-10.711395721324006,-3.0643241339820624,26.891042314663167,-1.8498899484058673,0.0,0.0,-1.0,17.669709655366965,0.0,-17.669709655366965,1.2039324453578877
0.040096,0.0,6.50608058936767,-6.50608058936767,10.781107711662075,-10.710686438614186,-3.065264677207159,26.889192430577896,-1.8498781712333632,0.0,0.0,-1.0,17.669083269572752,0.0,-17.669083269572752,1.203986225592631
0.040098,0.0,6.506994506176186,-6.506994506176186,10.780365690066967,-10.70997718693787,-3.066205062993076,26.887342558422446,-1.8498660888073166,0.0,0.0,-1.0,17.668456815032435,0.0,-17.668456815032435,1.204040002127618
0.0401,0.0,6.507907592554981,-6.507907592554981,10.779623663059454,-10.709267966404097,-3.0671452913492434,26.885492698501974,-1.8498537013233607,0.0,0.0,-1.0,17.667830291936124,0.0,-17.667830291936124,1.2040937749628728
0.040102,0.0,6.5088198487973425,-6.5088198487973425,10.778881630770293,-10.70855877712181,-3.0680853622851494,26.883642851121426,-1.8498410089770556,0.0,0.0,-1.0,17.66720370047377,0.0,-17.66720370047377,1.2041475440984204
0.040104,0.01423895064169578,6.502611800031705,-6.516850750673401,10.778141469366295,-10.70785148300299,-3.069025810069677,26.88179769561341,-1.8404702463725293,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2042013095374053
0.040106,0.028474302477856206,6.496404722054795,-6.524879024532651,10.777405054548492,-10.707147947522945,-3.069967169907664,26.8799619101497,-1.831100920684648,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2042550712954496
0.040108,0.04270605362602087,6.490198617036056,-6.532904670662077,10.776672385748348,-10.706448170135063,-3.0709094432121327,26.878135493292458,-1.8217330337456445,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2043088293912916
0.04011,0.05693420221511847,6.483993487138221,-6.54092768935334,10.775943462396544,-10.705752150292088,-3.071852631395625,26.87631844360202,-1.8123665873794579,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2043625838436676
0.040112,0.07115874637451203,6.47778933452277,-6.548948080897282,10.775218283923005,-10.705059887446122,-3.072796735870065,26.874510759636898,-1.803001583408967,1.0,0.0,-1.0,48.0,0.0,-48.0,1.20441633467131
0.040114,0.08537968423413655,6.471586161349873,-6.55696584558401,10.774496849756888,-10.704371381048631,-3.0737417580469053,26.872712439953794,-1.793638023655865,1.0,0.0,-1.0,48.0,0.0,-48.0,1.204470081892949
0.040116,0.0995970139246527,6.465383969778321,-6.564980983702974,10.773779159326585,-10.703686630550436,-3.074687699337053,26.87092348310757,-1.784275909940583,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2045238255273119
0.040118,0.11381073357715277,6.459182761965656,-6.572993495542809,10.773065212059718,-10.70300563540172,-3.075634561150872,26.86914388765129,-1.7749152440824738,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2045775655931226
0.04012,0.1280208413233508,6.452982540068087,-6.5810033813914375,10.772355007383142,-10.70232839505203,-3.0765823448982057,26.867373652136177,-1.7655560278996907,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2046313021091026
0.040122,0.14222733529549458,6.44678330624053,-6.589010641536024,10.771648544722957,-10.701654908950271,-3.0775310519883594,26.86561277511166,-1.7561982632092459,1.0,0.0,-1.0,48.0,0.0,-48.0,1.20468503509397
0.040124,0.1564302136265585,6.440585062636522,-6.597015276263081,10.770945823504483,-10.700985176544703,-3.078480683830136,26.863861255125325,-1.746841951826877,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2047387645664411
0.040126,0.15936263858185562,6.4400212293115695,-6.599383867893425,10.7702461006663,-10.700318459617352,-3.079431029526803,26.862117238885418,-1.744894318201825,0.0,0.0,-1.0,0.0,0.0,0.0,1.2047924905446106
0.040128,0.15102922783773476,6.445089497905744,-6.596118725743478,10.769544921176944,-10.699650332055702,-3.080380815836437,26.860369615058783,-1.7503530675418881,0.0,0.0,-1.0,0.0,0.0,0.0,1.204846213032374
0.04013,0.1426983576969887,6.450155680036939,-6.592854037733928,10.768841543151474,-10.69898005675049,-3.0813298297666143,26.858616533285517,-1.7558102113314147,0.0,0.0,-1.0,0.0,0.0,0.0,1.204899932019432
0.040132,0.13437002918283003,6.4552197749325515,-6.5895898041153815,10.768135967242449,-10.698307634306518,-3.0822780705391724,26.85685799517155,-1.761265748828664,0.0,0.0,-1.0,0.0,0.0,0.0,1.2049536474948697
0.040134,0.12604424331790032,6.460281781820821,-6.586326025138721,10.76742819410272,-10.69763306532881,-3.0832255373763715,26.855094002323536,-1.7667196792922368,0.0,0.0,-1.0,0.0,0.0,0.0,1.2050073594477761
0.040136,0.11772100112432593,6.465341699930799,-6.583062701055125,10.766718224385489,-10.696956350422635,-3.084172229500845,26.85332455634889,-1.7721720019810538,0.0,0.0,-1.0,0.0,0.0,0.0,1.2050610678672433
0.040138,0.10940030362359554,6.470399528492426,-6.579799832116022,10.766006058744248,-10.696277490193477,-3.085118146135622,26.85154965885575,-1.7776227161544285,0.0,0.0,-1.0,0.0,0.0,0.0,1.2051147727423668
0.04014,0.10108215183674307,6.475455266736417,-6.57653741857316,10.765291697832817,-10.695596485247068,-3.086063286504209,26.849769311453,-1.7830718210719287,0.0,0.0,-1.0,0.0,0.0,0.0,1.2051684740622453
0.040142,0.09276654678425444,6.480508913894317,-6.5732754606785715,10.764575142305338,-10.694913336189359,-3.0870076498304275,26.847983515750276,-1.7885193159934714,0.0,0.0,-1.0,0.0,0.0,0.0,1.2052221718159803
0.040144,0.08445348948598408,6.485560469198556,-6.57001395868454,10.763856392816257,-10.694228043626527,-3.0879512353385516,26.84619227335793,-1.793965200179355,0.0,0.0,-1.0,0.0,0.0,0.0,1.205275865992677
0.040146,0.07614298096132543,6.49060993188234,-6.566752912843666,10.763135450020346,-10.693540608164993,-3.088894042253263,26.844395585887074,-1.7994094728901489,0.0,0.0,-1.0,0.0,0.0,0.0,1.2053295565814437
0.040148,0.06783502222909821,6.495657301179721,-6.563492323408819,10.76241231457269,-10.692851030411399,-3.089836069799663,26.842593454949554,-1.8048521333867673,0.0,0.0,-1.0,0.0,0.0,0.0,1.2053832435713918
0.04015,0.059529614307604284,6.500702576325565,-6.560232190633169,10.7616869871287,-10.692159310972619,-3.09077731720321,26.840785882157956,-1.810293180930449,0.0,0.0,-1.0,0.0,0.0,0.0,1.2054369269516356
0.040152,0.05122675821451139,6.505745756555618,-6.55697251477013,10.760959468344083,-10.691465450455757,-3.091717783689826,26.838972869125595,-1.81573261478281,0.0,0.0,-1.0,0.0,0.0,0.0,1.2054906067112934
0.040154,0.04292645496702807,6.510786841106407,-6.553713296073435,10.760229758874884,-10.690769449468153,-3.092657468485836,26.837154417466536,-1.8211704342057387,0.0,0.0,-1.0,0.0,0.0,0.0,1.2055442828394867
0.040156,0.034628705581815744,6.515825829215284,-6.5504545347971,10.759497859377442,-10.690071308617366,-3.093596370817948,26.835330528795577,-1.8266066384614579,0.0,0.0,-1.0,0.0,0.0,0.0,1.205597955325339
0.040158,0.026333511074900784,6.520862720120485,-6.547196231195386,10.758763770508438,-10.689371028511193,-3.0945344899132885,26.83350120472825,-1.8320412268125823,0.0,0.0,-1.0,0.0,0.0,0.0,1.2056516241579782
0.04016,0.018040872461850377,6.525897513061022,-6.543938385522872,10.758027492924839,-10.688668609757656,-3.0954718249994317,26.83166644688083,-1.8374741985219862,0.0,0.0,-1.0,0.0,0.0,0.0,1.2057052893265354
0.040162,0.009750790757654393,6.530930207276753,-6.540680998034407,10.75728902728395,-10.687964052965015,-3.096408375304317,26.829826256870327,-1.8429055528529088,0.0,0.0,-1.0,0.0,0.0,0.0,1.2057589508201445
0.040164,0.0014632669767848938,6.535960802008347,-6.537424068985132,10.756548374243383,-10.687257358741753,-3.09734414005636,26.827980636314496,-1.848335289068879,0.0,0.0,-1.0,0.0,0.0,0.0,1.2058126086279428
0.040166,0.0,6.537578447613224,-6.537578447613224,10.755806275290743,-10.686549263756588,-3.098279331906782,26.82613143454031,-1.849275587208158,0.0,0.0,-1.0,17.64822057312243,0.0,-17.64822057312243,1.205866262740085
0.040168,0.0,6.538463639153238,-6.538463639153238,10.755064141235238,-10.685841169703664,-3.099214356846635,26.824282170235193,-1.8492529732904974,0.0,0.0,-1.0,17.64759190451039,0.0,-17.64759190451039,1.2059199131536862
