time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,speed_rpm,electromagnetic_torque_Nm,phase_cmd_a,phase_cmd_b,phase_cmd_c
0.023,0.0,-5.973101282900401,5.973101282900401,73.17036831133422,-110.44126531652736,111.88923271564698,276.1435746725992,2636.9768947326047,4.809101876074319,0.0,-1.0,1.0
0.0235,0.0,-5.709703130550413,5.709703130550413,98.85519097454059,-110.16158159560257,108.66219327924262,275.6399272338636,2632.167415965584,4.532793216788608,0.0,-1.0,1.0
0.024,5.092439090480811,-5.092439090480811,0.0,110.31761414546945,-109.96244137001784,92.68090161793683,275.13031964093045,2627.3010219184353,4.077205184162731,1.0,-1.0,0.0
0.0245,4.840591485108762,-4.840591485108762,0.0,110.93164093503401,-109.90079440453755,63.96149255770724,274.6364226405058,2622.5846529786854,3.8922718110838868,1.0,-1.0,0.0
0.025,4.673667518104317,-4.673667518104317,0.0,109.2184708157776,-109.91486442071964,32.096741937173,274.1402436281514,2617.846492430205,3.735884733574049,1.0,-1.0,0.0
0.025500000000000002,4.595173936492118,-4.595173936492118,0.0,109.12298963333366,-109.36347559269106,4.457735026695243,273.64003054809734,2613.069809372816,3.668992831465319,1.0,-1.0,0.0
0.026000000000000002,4.550686121265738,-4.550686121265738,0.0,109.47849356279025,-108.67552071737332,-21.881564442537158,273.1392722387858,2608.28791975954,3.634594311341865,1.0,-1.0,0.0
0.0265,4.505440513237184,-4.505440513237184,0.0,109.1962296626111,-109.50591411681688,-52.162595469245474,272.64045823340496,2603.52459688115,3.614098601874084,1.0,-1.0,0.0
0.027,4.402480399170051,-4.402480399170051,0.0,108.79227995664512,-110.1983311635513,-82.54997697781667,272.1480637933399,2598.8225763359105,3.5425637780434203,1.0,-1.0,0.0
0.0275,4.488938580009569,-4.488938580009569,0.0,108.5635140315603,-103.40662309150767,-103.01376634388247,271.642617674011,2593.995921434442,3.5028411023617294,1.0,-1.0,0.0
0.028,4.6868242425415385,0.0,-4.6868242425415385,108.36022156107339,-83.07460157143166,-109.71694750433107,271.0745446179931,2588.5712233402883,3.770510300629401,1.0,0.0,-1.0
0.0285,4.675887055199373,0.0,-4.675887055199373,108.36131127657933,-52.95432254840563,-108.74483782580643,270.58077222414283,2583.8560443056726,3.7517959012663784,1.0,0.0,-1.0
0.029,4.779781889887179,0.0,-4.779781889887179,108.26268597113607,-22.934590829885476,-107.46392256391509,270.08082540504313,2579.081903853106,3.8178428072271604,1.0,0.0,-1.0
0.029500000000000002,4.947940629043748,0.0,-4.947940629043748,107.54348074825947,2.8793324061771015,-107.7002550070874,269.57886923642013,2574.2885755259963,3.950655436413389,1.0,0.0,-1.0
0.03,5.143570006091934,0.0,-5.143570006091934,107.1496348945477,29.273465407548173,-107.88525254205871,269.0779197800557,2569.504860592821,4.110508205899491,1.0,0.0,-1.0
0.0305,5.318654437573716,0.0,-5.318654437573716,108.32802092933954,59.52043498512989,-107.50190998383162,268.5808779992681,2564.7584612126884,4.274037780961065,1.0,0.0,-1.0
0.031,5.455521301376891,0.0,-5.455521301376891,107.98410636812261,87.50254484691484,-107.15259486467214,268.0885905268748,2560.0574621334713,4.377966454957399,1.0,0.0,-1.0
0.0315,0.0,3.799166327124263,-3.799166327124263,98.51741695960627,104.11737379753468,-106.91817338239966,267.5255671363538,2554.680984792805,2.996944005219529,0.0,1.0,-1.0
0.032,0.0,4.099631779375995,-4.099631779375995,75.98725552922267,108.25045535223632,-106.76269322140895,267.018265917374,2549.836614994574,3.301177669803952,0.0,1.0,-1.0
0.0325,0.0,4.34617078812176,-4.34617078812176,45.970648413405016,106.77602917723898,-106.78489431262045,266.51810090137224,2545.060390915075,3.4825861508724048,0.0,1.0,-1.0
0.033,0.0,4.706445853527206,-4.706445853527206,17.625040294042154,105.8465751943891,-106.58330498835225,266.01342195345416,2540.2410619609404,3.758418358778464,0.0,1.0,-1.0
0.0335,0.0,5.117864687043736,-5.117864687043736,-7.053819823931894,106.18359720842003,-105.81315248857949,265.51103774657673,2535.44364616959,4.08634868158626,0.0,1.0,-1.0
0.034,0.0,5.551688793523618,-5.551688793523618,-33.27782588403369,106.2518244153043,-105.64626936118054,265.01390027032335,2530.696332965072,4.438983281208898,0.0,1.0,-1.0
0.0345,0.0,5.9530608188201946,-5.9530608188201946,-62.89277098651022,105.84453191972484,-106.91007898520631,264.5249144768558,2526.0268625971485,4.7879843027500355,0.0,1.0,-1.0
0.035,0.0,4.013441529474617,-4.013441529474617,-89.00982179851077,105.52642771327685,-105.85315021172012,264.0314602592475,2521.314721921834,3.213100346807197,0.0,1.0,-1.0
0.035500000000000004,-4.863594307998657,4.863594307998657,0.0,-103.53116106990365,105.28882792690358,-95.18843733513022,263.4480625096101,2515.743683783225,3.8550889317858084,-1.0,1.0,0.0
0.036000000000000004,-5.365577104543679,5.365577104543679,0.0,-106.59114558432599,105.15071256671546,-72.16663721718389,262.95185375275497,2511.005239195686,4.3206284723020705,-1.0,1.0,0.0
0.0365,-5.861681395587596,5.861681395587596,0.0,-105.03079497324195,105.17881867515106,-42.86032963978374,262.46473626601374,2506.353609842804,4.694656505198468,-1.0,1.0,0.0
0.037,-4.130101803212054,4.130101803212054,0.0,-104.24843170683789,104.93794830797887,-15.679074427204787,261.9645729053975,2501.5774015710726,3.2980071912952766,-1.0,1.0,0.0
0.0375,-4.7852714301748165,4.7852714301748165,0.0,-104.5902184248343,104.16798074873918,8.174737843213396,261.45389862064684,2496.7008213673935,3.820806083176752,-1.0,1.0,0.0
0.038,-5.459895074984801,5.459895074984801,0.0,-104.62165243838638,104.06016296950838,33.76947925620184,260.9550078699042,2491.9367656247823,4.366196400999807,-1.0,1.0,0.0
0.0385,-5.4056253298765595,5.4056253298765595,0.0,-104.21758053432848,105.29914034468852,62.52219968524836,260.4701223783257,2487.3064502556863,4.348172001744086,1.0,-1.0,0.0
0.039,-4.393489671959329,4.393489671959329,0.0,-103.90133183159045,104.20074975746597,87.74473598377998,259.96574134447286,2482.4899661713175,3.516980127636329,-1.0,1.0,0.0
0.0395,-5.201170724949285,0.0,5.201170724949285,-103.67800689127847,93.90415011913528,101.86336470425144,259.4176433022765,2477.256015408445,4.120983257345054,-1.0,0.0,1.0
0.04,-5.94145755961299,0.0,5.94145755961299,-103.53889311890889,71.75968303366497,104.96823827799898,258.9306908767457,2472.6059622740163,4.78443195697137,-1.0,0.0,1.0
0.0405,-4.333617739633139,0.0,4.333617739633139,-103.55324394900497,43.38411637544591,103.47476258580441,258.42981777326725,2467.822976457194,3.4716591508309396,-1.0,0.0,1.0
0.041,-5.177106434719777,0.0,5.177106434719777,-103.33894128384368,16.830151932979536,102.62954943664356,257.9244007271186,2462.9965991841464,4.1342377675492274,-1.0,0.0,1.0
0.0415,-5.635703278119088,0.0,5.635703278119088,-102.60666738057137,-6.361519282787004,102.94270242703993,257.436442387241,2458.33694027528,4.499810696954693,1.0,0.0,-1.0
0.042,-4.628661547040172,0.0,4.628661547040172,-102.38020651300609,-30.86864689300026,103.01083693259893,256.9231954240313,2453.4357928019763,3.7002716836605525,-1.0,0.0,1.0
0.0425,-5.521506203536673,0.0,5.521506203536673,-103.52061621265327,-58.62014220965377,102.62271718391865,256.4271047519529,2448.698475840993,4.4387729419942765,-1.0,0.0,1.0
0.043000000000000003,-4.028441529104454,0.0,4.028441529104454,-103.03983075900501,-83.88845770387073,102.29693700560362,255.9417318445168,2444.0635059933124,3.2319354751320426,-1.0,0.0,1.0
0.043500000000000004,-0.12105516297766172,-4.561254851528403,4.682310014506065,-94.51237412781882,-99.12749735213754,102.08762109206545,255.43885460062185,2439.2613820452543,3.6861771915608235,0.0,-1.0,1.0
0.044,0.0,-5.644285578771533,5.644285578771533,-74.5164197477785,-103.32947427305712,101.92501404892076,254.94163578785503,2434.5132921342465,4.5442359575111,0.0,-1.0,1.0
0.0445,0.0,-4.245178307796272,4.245178307796272,-47.38500559435285,-102.1277140761246,101.92119665090027,254.44920013358868,2429.8108780223756,3.4043102084543664,0.0,-1.0,1.0
0.045,0.0,-5.31538939714314,5.31538939714314,-20.997005603679767,-101.04031843742193,101.78994220151687,253.9438346924027,2424.984993540422,4.245512863605857,0.0,-1.0,1.0
0.0455,0.0,-4.0686691410194396,4.0686691410194396,1.8164473830223482,-101.2331861433137,101.13390506078613,253.45172898202696,2420.285730160619,3.248605730357337,0.0,-1.0,1.0
0.046,0.0,-5.226429489016768,5.226429489016768,24.907855387143844,-101.40963101256058,100.67785297168486,252.94051117293603,2415.403959681813,4.175669530984464,0.0,-1.0,1.0
0.0465,0.0,-4.0007670261572805,4.0007670261572805,51.33300683951441,-101.08529735831094,101.5676516648234,252.45313835727708,2410.7498921173687,3.2115553860054336,0.0,1.0,-1.0
0.047,0.0,-5.107098805979238,5.107098805979238,77.12953385537374,-100.71445277265887,101.98010570275405,251.94715326564025,2405.9180904094806,4.10872329435224,0.0,-1.0,1.0
0.0475,0.0,-4.02215907971494,4.02215907971494,94.771107898773,-100.49538273538859,96.26164885730235,251.4549107156576,2401.2175203076868,3.147236531853593,0.0,1.0,-1.0
0.048,5.502364274487929,-5.502364274487929,0.0,101.31665987304862,-100.28471503037319,79.77949434303893,250.89385411653134,2395.85982444137,4.421328720316171,1.0,-1.0,0.0
0.0485,4.319411309017296,-4.319411309017296,0.0,100.953212975867,-100.23245583319785,54.70008629331322,250.40268412159742,2391.169496485841,3.4704246726208745,1.0,-1.0,0.0
0.049,5.606755962760828,-5.606755962760828,0.0,99.53890193661438,-100.19771865220311,28.306989574892405,249.90333438300138,2386.4010577320887,4.481230677585646,1.0,-1.0,0.0
0.0495,4.585102492915385,-4.585102492915385,0.0,99.42409519116664,-99.7081730886585,5.327474564753587,249.3998427592743,2381.593066888797,3.660956035930655,1.0,-1.0,0.0
0.05,5.977114572684769,-5.977114572684769,0.0,99.72761467992271,-99.04100267484121,-16.346335969378195,248.90747004504922,2376.891253810047,4.773110261289215,1.0,-1.0,0.0
0.0505,5.0004535416211375,-5.0004535416211375,0.0,99.53917389625774,-99.41329631493943,-40.81607150703635,248.39602284288642,2372.0072927887636,4.005106735992755,1.0,-1.0,0.0
0.051000000000000004,4.116361515907527,-4.116361515907527,0.0,99.14375758608021,-100.4757626173832,-66.82933835231393,247.9128550334353,2367.393380075742,3.3144957758589833,-1.0,1.0,0.0
0.051500000000000004,5.388119987881685,-5.388119987881685,0.0,98.87811851339444,-97.97205148533799,-87.64951270869683,247.40608884608187,2362.554119453194,4.287090671595955,1.0,-1.0,0.0
0.052000000000000005,4.735961721373951,0.0,-4.735961721373951,98.65881837436643,-86.40355716695464,-98.12390492076706,246.85595288265594,2357.3007079760823,3.7753006726010914,1.0,0.0,-1.0
0.0525,5.014855685125042,0.0,-5.014855685125042,98.5370517591199,-64.94088193550971,-99.81801059848549,246.3733779371066,2352.6924566962934,4.03745737654861,-1.0,0.0,1.0
0.053,5.2950005317226445,0.0,-5.2950005317226445,98.534076296312,-39.081144696890085,-98.33670615958361,245.86475083115795,2347.8354256101584,4.23985501891032,1.0,0.0,-1.0
0.0535,4.4826090682549395,0.0,-4.4826090682549395,98.29717755990531,-15.248565874241173,-97.63824791538151,245.36643785322812,2343.0768871914956,3.579551966081393,1.0,0.0,-1.0
0.054,5.441257904818398,0.0,-5.441257904818398,97.60843674339294,5.70706597426876,-97.9111460428853,244.87499951053906,2338.3839967036647,4.344553251696257,-1.0,0.0,1.0
0.0545,5.370764493004728,0.0,-5.370764493004728,97.33313987415215,27.735859220148797,-97.9760067064409,244.362178899862,2333.486920597145,4.2926423161579415,1.0,0.0,-1.0
0.055,4.612714638612107,0.0,-4.612714638612107,98.28577718339578,52.700499780705584,-97.61988164200203,243.86403953249228,2328.7300400372114,3.7055766893029705,1.0,0.0,-1.0
0.0555,4.907663683894414,0.0,-4.907663683894414,98.38226831653391,76.33704704972408,-97.28503676784322,243.38219967635217,2324.128808344208,3.945519962285843,-1.0,0.0,1.0
0.056,5.627886403383896,0.0,-5.627886403383896,92.4513407507537,92.10284638091969,-97.0633098380112,242.86733715018548,2319.2122333810757,4.391561820563014,1.0,0.0,-1.0
0.0565,0.0,4.616830253011287,-4.616830253011287,76.73721091641126,97.90940269696235,-96.88004643606608,242.373870018219,2314.4999693827253,3.7104239894224924,0.0,1.0,-1.0
0.057,0.0,4.472338935166653,-4.472338935166653,53.31080144218694,97.54729483921942,-96.82161689119313,241.89136168703158,2309.892354223235,3.593694481916255,0.0,-1.0,1.0
0.0575,0.0,5.692264725954656,-5.692264725954656,28.599727238551157,96.17785603529965,-96.78181792991232,241.38580912231768,2305.064682843215,4.550298750525576,0.0,1.0,-1.0
0.058,0.0,5.1392714195078675,-5.1392714195078675,6.94751288857676,95.98404476189644,-96.34610623135337,240.87957992157908,2300.2305500651146,4.103448073228281,0.0,1.0,-1.0
0.0585,0.0,4.615118943629466,-4.615118943629466,-13.160785683350333,96.27224235357345,-95.67199215759258,240.37947740261504,2295.4549227883645,3.6851959342985996,0.0,1.0,-1.0
0.059000000000000004,0.0,4.105743029853287,-4.105743029853287,-35.52194242871543,96.15435613374423,-95.82824216151297,239.88585475128542,2290.74117368949,3.285859500224042,0.0,1.0,-1.0
0.059500000000000004,0.0,5.987602907336524,-5.987602907336524,-59.89534467687017,95.76596027564109,-96.88237453915613,239.39141513032334,2286.019623105294,4.818475754457026,0.0,1.0,-1.0
0.06,0.0,5.457551422154298,-5.457551422154298,-80.85690083656498,95.47705197881442,-95.70330268598019,238.88852168660551,2281.2173444603222,4.367629759363675,0.0,1.0,-1.0
0.0605,-5.19198814084817,5.19198814084817,0.0,-93.05354239985688,95.25832601014149,-87.28704376225707,238.35074442409066,2276.081949883622,4.101992590491163,-1.0,1.0,0.0
0.061,-4.7809965034037765,4.7809965034037765,0.0,-96.40240051774329,95.09221688667719,-69.52852508092104,237.85106920573136,2271.3104030270783,3.849194789363247,-1.0,1.0,0.0
0.0615,-4.325706748899369,4.325706748899369,0.0,-95.36623469593845,95.0618656720973,-45.95479099983466,237.36124322278332,2266.6329094406165,3.4703901435541162,-1.0,1.0,0.0
0.062,-4.181064455613548,4.181064455613548,0.0,-94.27211882125503,94.96362225579583,-22.682179380955223,236.8685103570185,2261.927657167998,3.3402786615933233,1.0,-1.0,0.0
0.0625,-5.586498993042122,5.586498993042122,0.0,-94.29598375722387,94.4305679010497,-2.4710649250848884,236.36781217826015,2257.146341759208,4.460508734599305,1.0,-1.0,0.0
0.063,-5.815069920177929,5.815069920177929,0.0,-94.51965885904556,93.84311311066058,17.106444771091788,235.86121118559808,2252.3086586297622,4.644013671669194,-1.0,1.0,0.0
0.0635,-5.549660689470569,5.549660689470569,0.0,-94.31008872765076,94.22238637904891,39.228866683873214,235.3571690634247,2247.495410913537,4.445546613055506,-1.0,1.0,0.0
0.064,-5.25022197389356,5.25022197389356,0.0,-93.92763704049734,95.17020558523816,62.59880720863856,234.8590953464023,2242.739157268241,4.227239516124242,-1.0,1.0,0.0
0.0645,-4.979441223209234,4.979441223209234,0.0,-93.66605986416108,93.2568123099751,81.72186704179579,234.3629754069729,2238.001560824642,3.971495299751477,-1.0,1.0,0.0
0.065,-4.56456421706551,0.0,4.56456421706551,-93.46761195569054,83.9259863899584,92.17281686860788,233.8692816389147,2233.287132611035,3.6232533521028762,-1.0,0.0,1.0
0.0655,-4.374141125228236,0.0,4.374141125228236,-93.31323570363301,65.86468839347002,94.612302625078,233.37378097091064,2228.555449773944,3.522301529608124,-1.0,0.0,1.0
0.066,-4.169603223163659,0.0,4.169603223163659,-93.28609285782451,42.92153283803259,93.44694877720349,232.8822046109345,2223.8612413181045,3.343332710085521,-1.0,0.0,1.0
0.0665,-4.054782995147245,0.0,4.054782995147245,-93.15842828638188,20.72192356027872,92.47164606653811,232.38464437990302,2219.109891102828,3.238981951163863,-1.0,0.0,1.0
0.067,-4.034301030997866,0.0,4.034301030997866,-92.61206569571249,1.41435341885404,92.5346949875376,231.88437848438545,2214.3327036949136,3.221164670049768,1.0,0.0,-1.0
0.0675,-4.18364569909615,0.0,4.18364569909615,-92.06068376346079,-17.486605967232833,92.73249683365121,231.3834454580062,2209.549145656539,3.3412467935944767,1.0,0.0,-1.0
0.068,-4.285207258506314,0.0,4.285207258506314,-92.4497770698572,-38.847751077834644,92.51480227544099,230.8836735117417,2204.77667511654,3.4329476221571387,1.0,0.0,-1.0
0.0685,-4.525186661618219,0.0,4.525186661618219,-93.35712191859689,-61.3355942434887,92.14030791980132,230.38891910556237,2200.0521185549437,3.643449947714585,1.0,0.0,-1.0
0.069,-4.658383370731995,0.0,4.658383370731995,-91.58171896386028,-79.82456262206362,91.88004469154787,229.89355268252473,2195.321717662852,3.717525867973076,1.0,0.0,-1.0
0.0695,0.0,-4.014388881277786,4.014388881277786,-82.86374196356392,-90.1422758798032,91.66764447464665,229.3658616427535,2190.2826394185586,3.182059080412249,0.0,-1.0,1.0
0.07,0.0,-4.082124158759869,4.082124158759869,-65.860912398271,-92.77766327966013,91.50486613359111,228.86645884340072,2185.5136939719027,3.2869131158704965,0.0,-1.0,1.0
0.07050000000000001,0.0,-4.121674223680545,4.121674223680545,-43.931297123440935,-91.73849888139631,91.46382383647553,228.37129853019664,2180.7852612837414,3.3064588068837955,0.0,-1.0,1.0
0.07100000000000001,0.0,-4.249019952907168,4.249019952907168,-22.35940961669319,-90.69788786269851,91.35799005464187,227.86992502219994,2175.9974969557616,3.394739598652379,0.0,-1.0,1.0
0.07150000000000001,0.0,-4.431512903768792,4.431512903768792,-3.558776711292216,-90.67351886401741,90.86574674234095,227.36609785613047,2171.186301919125,3.538318182266308,0.0,-1.0,1.0
0.07200000000000001,0.0,-4.6429539282339585,4.6429539282339585,14.442726221570895,-90.88903790114331,90.27236832492997,226.8625923142519,2166.378178167277,3.7076366539821732,0.0,-1.0,1.0
0.0725,0.0,-4.869495838024765,4.869495838024765,34.56759540314825,-90.72681815917039,90.47103508459806,226.36088554551603,2161.5872314336584,3.8979446033848175,0.0,-1.0,1.0
0.073,0.0,-5.071213335895517,5.071213335895517,56.28034790664727,-90.35622394586112,91.39875531993047,225.86432993632334,2156.845474650277,4.080849220317127,0.0,-1.0,1.0
0.0735,0.0,-5.273397600015445,5.273397600015445,75.17188959101672,-90.07593053191994,90.51321945459438,225.3708719516969,2152.133298002589,4.225561102376272,0.0,-1.0,1.0
0.074,3.750886739131102,-3.750886739131102,0.0,86.83434618688248,-89.85408273438118,83.78054227859558,224.82871831956854,2146.956112174482,2.947747467281599,1.0,-1.0,0.0
0.0745,4.124005073818116,-4.124005073818116,0.0,90.76772924650295,-89.66862233675388,69.14238387602661,224.31876335737127,2142.0864009952056,3.3172455941418173,1.0,-1.0,0.0
0.075,4.405390391062687,-4.405390391062687,0.0,90.23024120348596,-89.59312520267102,48.78000146783601,223.82095213147372,2137.332653955512,3.5394011280449313,1.0,-1.0,0.0
0.0755,4.764854583666899,-4.764854583666899,0.0,89.01096124613518,-89.53662926378856,27.569442544548735,223.3200279822963,2132.5491806881705,3.8095701166190707,1.0,-1.0,0.0
0.076,5.188976376969037,-5.188976376969037,0.0,88.73680476896078,-89.17536104838325,8.798766544785655,222.8186700350457,2127.7615649543704,4.143198707076005,1.0,-1.0,0.0
0.0765,5.644317596054071,-5.644317596054071,0.0,88.96675517060572,-88.547102080674,-8.34159999586211,222.32069621529425,2123.006265257742,4.5067535550381255,1.0,-1.0,0.0
0.077,5.508326172689576,-5.508326172689576,0.0,88.93906705136797,-88.39879787243389,-26.7951627025639,221.82682866616184,2118.2901775571163,4.403591795646835,-1.0,1.0,0.0
0.0775,4.09890068192502,-4.09890068192502,0.0,88.60086569462739,-89.17909527413626,-47.418440527297584,221.32507157775768,2113.498750306061,3.2924530332364776,1.0,-1.0,0.0
0.078,4.544943319406122,-4.544943319406122,0.0,88.27530145539784,-89.4087386433602,-67.13887281689313,220.82543023232785,2108.7275269121665,3.6570239675852156,1.0,-1.0,0.0
0.0785,5.105153469020137,-5.105153469020137,0.0,88.05312032564733,-85.59749029165961,-81.37012785754467,220.32236618776633,2103.9236191491404,4.023708679830047,1.0,-1.0,0.0
0.079,5.748170465679871,0.0,-5.748170465679871,87.85224543708219,-74.70987402681229,-87.99064375743271,219.8117719665294,2099.0478034956996,4.598365652689606,1.0,0.0,-1.0
0.0795,4.865863660057077,0.0,-4.865863660057077,87.72315341458547,-57.078194762259905,-88.838002500739,219.32359592929663,2094.3860657302234,3.9171458442757077,-1.0,0.0,1.0
0.08,4.358559916317355,0.0,-4.358559916317355,87.68300655069523,-36.53275186932295,-87.60492527567344,218.8199516568311,2089.576617198855,3.491468431867415,1.0,0.0,-1.0
0.0805,5.013222275144787,0.0,-5.013222275144787,87.50257987286665,-17.27341120290783,-86.8621526177079,218.31593500421755,2084.76361269901,4.003964075753441,1.0,0.0,-1.0
0.081,5.708998037678903,0.0,-5.708998037678903,86.96898004180368,-0.3938646362672218,-86.94738947609103,217.8190405911056,2080.018620576519,4.5583168927907005,1.0,0.0,-1.0
0.0815,4.315713249639856,0.0,-4.315713249639856,86.46662932434394,16.298236148730595,-87.09631486660335,217.32332444031368,2075.284880030378,3.4466981389155715,-1.0,0.0,1.0
0.082,4.658101710599402,0.0,-4.658101710599402,86.74502699241252,35.04481272692289,-86.88734364447926,216.81355181431923,2070.4169100335807,3.730381407947207,1.0,0.0,-1.0
0.0825,5.37118963598207,0.0,-5.37118963598207,87.5756973360636,54.951069754479015,-86.52981215161124,216.317672679268,2065.6816131024084,4.323057365331957,1.0,0.0,-1.0
0.083,5.650904047245455,0.0,-5.650904047245455,86.65585792383938,72.13220458412941,-86.2635453929572,215.83277182855207,2061.051151064354,4.527352115119756,-1.0,0.0,1.0
0.0835,1.5694894526836491,3.546215771450681,-5.11570522413433,80.56533118011399,82.9137035957063,-86.05405240814996,215.32047169301788,2056.1590451293396,3.99731376953809,0.0,1.0,-1.0
0.084,0.0,5.2194026933725794,-5.2194026933725794,67.50292870027081,86.8245841194393,-85.86661045415173,214.81710168497324,2051.352215630269,4.195871180689053,0.0,1.0,-1.0
0.0845,0.0,5.959449181381907,-5.959449181381907,49.13771348961599,86.53406474828905,-85.77520194544562,214.33241192477868,2046.7237693582094,4.791008084688935,0.0,-1.0,1.0
0.085,0.0,4.351793180727053,-4.351793180727053,29.534070849657233,85.33393320916643,-85.72101407824373,213.82949639986109,2041.921279853312,3.4812585058094943,0.0,1.0,-1.0
0.0855,0.0,5.28190191349749,-5.28190191349749,11.875010382627051,84.90205318792655,-85.4402655850254,213.32548035244193,2037.108281132648,4.217646283931853,0.0,1.0,-1.0
0.08600000000000001,0.0,5.08404473325902,-5.08404473325902,-3.919032841864466,85.07358183594881,-84.86310598430208,212.83451604328744,2032.41991733163,4.059330877160502,0.0,-1.0,1.0
0.08650000000000001,0.0,4.702549134214404,-4.702549134214404,-20.25625158035992,85.12249016805345,-84.50201946028905,212.32246786540287,2027.5302174149383,3.7568684977793714,0.0,1.0,-1.0
0.08700000000000001,0.0,5.695650009057316,-5.695650009057316,-38.64883523506832,84.85493785728656,-84.9767238620256,211.82639723101374,2022.7930917997926,4.566483300732812,0.0,1.0,-1.0
0.08750000000000001,0.0,4.13190775177548,-4.13190775177548,-57.47500478570665,84.51236734675219,-85.65966324816601,211.33384015264755,2018.0895181731796,3.3271298711206803,0.0,1.0,-1.0
0.088,0.0,5.13501858363993,-5.13501858363993,-72.91467469281783,84.26195698670242,-84.07277492375682,210.83171871965646,2013.2946116876049,4.099961722465733,0.0,1.0,-1.0
0.0885,-5.135047525615283,5.135047525615283,0.0,-82.0323237903903,84.06268080626539,-77.17374247544892,210.3375825389503,2008.5759587444086,4.054937458517071,1.0,-1.0,0.0
0.089,-4.807247269718162,4.807247269718162,0.0,-84.95667892228084,83.87836684328792,-63.76722287274904,209.82602123607964,2003.6909081416247,3.86811801514402,-1.0,1.0,0.0
0.0895,-5.867912201012296,5.867912201012296,0.0,-84.40433132565103,83.79413461035622,-45.851406968869945,209.3386651227452,1999.037000072631,4.714723053568429,-1.0,1.0,0.0
0.09,-4.458940105579881,4.458940105579881,0.0,-83.28374952650675,83.72581827605391,-27.224487188836683,208.8366961793859,1994.2435497557763,3.5658755071030823,-1.0,1.0,0.0
0.0905,-5.654774546569348,5.654774546569348,0.0,-82.93014936506057,83.42461690101116,-10.55606635213965,208.33679710856407,1989.4698652656757,4.515278678742856,-1.0,1.0,0.0
0.091,-4.330753341654679,4.330753341654679,0.0,-83.09171654690401,82.85354817649235,4.468109783192059,207.83533084457545,1984.681215183219,3.457872185697134,-1.0,1.0,0.0
0.0915,-5.584938878353817,5.584938878353817,0.0,-83.12336091340502,82.5202535609049,20.095599024119466,207.33290406092826,1979.883392813666,4.461951983061819,-1.0,1.0,0.0
0.092,-4.288707983366214,4.288707983366214,0.0,-82.8561059825589,82.96919733748511,37.64459173313147,206.8347385661201,1975.1262627550739,3.4383793898598456,-1.0,1.0,0.0
0.0925,-5.526260478483028,5.526260478483028,0.0,-82.51729872216012,83.62571621220451,55.61366258458961,206.33761983885105,1970.3791285901686,4.449743958105488,-1.0,1.0,0.0
0.093,-4.232015464263074,4.232015464263074,0.0,-82.26961767591197,82.26157567695813,70.53144606968054,205.84519899583023,1965.676855915274,3.3826319876282804,-1.0,1.0,0.0
0.0935,-5.561001625372878,0.0,5.561001625372878,-82.06712185936088,76.06872695701078,79.62652826822179,205.34451115113941,1960.8956391895597,4.3788784327920975,-1.0,0.0,1.0
0.094,-4.389435213643294,0.0,4.389435213643294,-81.88117960249652,63.80082584022602,82.83972257264111,204.842465063405,1956.101452198187,3.5296964826450457,-1.0,0.0,1.0
0.0945,-5.71659195224659,0.0,5.71659195224659,-81.7788229443528,47.03194733512384,82.51315662674538,204.35001863086381,1951.398935161373,4.59598787671924,-1.0,0.0,1.0
0.095,-4.543476144803886,0.0,4.543476144803886,-81.71554684453386,29.17370833429805,81.39105731009776,203.85017086034418,1946.625740553073,3.6353708309827217,-1.0,0.0,1.0
0.0955,-5.998234149473026,0.0,5.998234149473026,-81.47150823584329,12.946687841421907,80.91872580829555,203.35605460866358,1941.9072779180528,4.789897449864141,-1.0,0.0,1.0
0.096,-4.918853688908336,0.0,4.918853688908336,-80.93966075649985,-1.499318560914878,81.02159228027782,202.8460222014471,1937.0368271933191,3.9274307591252673,-1.0,0.0,1.0
0.0965,-4.495785225701696,0.0,4.495785225701696,-80.51168834863222,-16.071160147927657,81.10569863395074,202.354616920756,1932.3442524243121,3.590711552172553,1.0,0.0,-1.0
0.097,-5.389929295006872,0.0,5.389929295006872,-80.7435876187523,-32.358669397912585,80.89071950181105,201.8452931355033,1927.4805685408778,4.316164491596084,-1.0,0.0,1.0
0.0975,-4.326904454642264,0.0,4.326904454642264,-81.45695818779589,-49.628459800671884,80.55386146136522,201.35153383505522,1922.7655145390431,3.481499861900505,-1.0,0.0,1.0
0.098,-5.841136544850516,0.0,5.841136544850516,-80.98324430396524,-64.98297011423439,80.2830505158185,200.85984992550755,1918.0702790604475,4.6897299210062435,-1.0,0.0,1.0
0.0985,-4.927040089178057,0.0,4.927040089178057,-76.73473795930872,-75.46593714370846,80.07020205495746,200.34796562486167,1913.1821440561116,3.856211982097501,-1.0,0.0,1.0
0.099,0.0,-4.854446440673692,4.854446440673692,-66.94834824793553,-80.18812834181874,79.8579864036568,199.80657928626252,1908.012285341483,3.8884369816306856,0.0,-1.0,1.0
0.0995,0.0,-4.443283074395335,4.443283074395335,-52.21885175295628,-80.74640439329646,79.72087773821612,199.32202219244988,1903.3851059400517,3.5771338803734984,0.0,1.0,-1.0
0.1,0.0,-5.5106199242271,5.5106199242271,-35.24694916409122,-79.70336187014641,79.65251836910689,198.81869456332154,1898.5786811298217,4.416836608941197,0.0,-1.0,1.0
