t,targetRpm,actualRpm,feedbackRpm,duty,carrier,pwmOn,electricalStep,hallState,ahBase,bhBase,chBase,alBase,blBase,clBase,ahPwm,bhPwm,chPwm,alPwm,blPwm,clPwm
0.0239,0,140.470533927904,0,0.12,0.950000000000001,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.024,0,140.899357593084,0,0.12,0,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.0241,0,141.327109199101,0,0.12,0.0500000000000007,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.0242,0,141.753791426104,0,0.12,0.100000000000001,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.0243,0,142.179406947538,0,0.12,0.15,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0244,0,142.603958430169,0,0.12,0.200000000000001,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0245,0,143.027448534094,0,0.12,0.25,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0246,0,143.449879912759,0,0.12,0.300000000000001,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0247,0,143.871255212977,0,0.12,0.35,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0248,0,144.291577074944,0,0.12,0.400000000000002,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0249,0,144.710848132257,0,0.12,0.450000000000001,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.025,1200,145.129071011926,0,0.48024,0.5,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0251,1200,147.887808334397,0,0.48048,0.550000000000001,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0252,1200,150.641208813561,0,0.48072,0.6,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0253,1200,153.389285791527,0,0.48096,0.65,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0254,1200,156.132052577048,0,0.4812,0.700000000000001,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0255,1200,158.869522445605,0,0.48144,0.750000000000002,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0256,1200,161.601708639491,0,0.48168,0.800000000000001,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0257,1200,164.328624367892,0,0.48192,0.85,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0258,1200,167.050282806973,0,0.48216,0.9,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0259,1200,169.766697099955,0,0.4824,0.950000000000001,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.026,1200,172.477880357205,0,0.48264,1.77635683940025e-15,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.0261,1200,175.183845656312,0,0.48288,0.0500000000000007,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.0262,1200,177.884606042172,0,0.48312,0.100000000000001,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.0263,1200,180.580174527066,0,0.48336,0.15,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.0264,1200,183.270564090749,0,0.4836,0.199999999999999,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.0265,1200,185.955787680522,0,0.48384,0.250000000000002,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.0266,1200,188.63585821132,0,0.48408,0.300000000000001,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.0267,1200,191.310788565792,0,0.48432,0.350000000000001,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.0268,1200,193.980591594378,0,0.48456,0.4,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.0269,1200,196.645280115392,0,0.4848,0.449999999999999,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.027,1200,199.304866915103,0,0.48504,0.5,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0271,1200,201.959364747815,0,0.48528,0.550000000000001,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0272,1200,204.608786335946,0,0.48552,0.600000000000001,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0273,1200,207.253144370106,0,0.48576,0.65,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0274,1200,209.892451509181,0,0.486,0.700000000000001,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0275,1200,212.526720380408,0,0.48624,0.75,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0276,1200,215.155963579457,0,0.48648,0.800000000000001,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.0277,1200,217.780193670508,90.2527075812274,0.459626137184115,0.850000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0278,1200,220.223313078029,90.2527075812274,0.459848086642599,0.9,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0279,1200,222.66176735851,90.2527075812274,0.460070036101083,0.950000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.028,1200,225.095568174771,90.2527075812274,0.460291985559567,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0281,1200,227.524727160471,90.2527075812274,0.46051393501805,0.0500000000000007,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0282,1200,229.949255920188,90.2527075812274,0.460735884476534,0.100000000000001,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0283,1200,232.369166029485,90.2527075812274,0.460957833935018,0.15,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0284,1200,234.784469034989,90.2527075812274,0.461179783393502,0.200000000000001,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0285,1200,237.195176454459,90.2527075812274,0.461401732851985,0.25,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0286,1200,239.601299776861,90.2527075812274,0.461623682310469,0.300000000000001,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0287,1200,242.002850462436,90.2527075812274,0.461845631768953,0.35,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0288,1200,244.399839942779,90.2527075812274,0.462067581227437,0.400000000000002,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0289,1200,246.7922796209,90.2527075812274,0.46228953068592,0.450000000000001,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.029,1200,249.180180871306,90.2527075812274,0.462511480144404,0.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0291,1200,251.563555040067,90.2527075812274,0.462733429602888,0.550000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0292,1200,253.942413444885,90.2527075812274,0.462955379061372,0.6,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0293,1200,256.316767375172,90.2527075812274,0.463177328519856,0.650000000000002,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0294,1200,258.686628092113,90.2527075812274,0.463399277978339,0.700000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0295,1200,261.052006828742,90.2527075812274,0.463621227436823,0.750000000000002,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0296,1200,263.412914790009,90.2527075812274,0.463843176895307,0.800000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0297,1200,265.769363152854,90.2527075812274,0.464065126353791,0.85,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0298,1200,268.121363066271,90.2527075812274,0.464287075812274,0.9,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0299,1200,270.468925651385,90.2527075812274,0.464509025270758,0.950000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.03,1200,272.812062001517,90.2527075812274,0.464730974729242,1.77635683940025e-15,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0301,1200,275.150783182253,90.2527075812274,0.464952924187726,0.0500000000000007,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0302,1200,277.485100231518,90.2527075812274,0.465174873646209,0.100000000000001,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0303,1200,279.815024159639,90.2527075812274,0.465396823104693,0.15,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0304,1200,282.140565949421,90.2527075812274,0.465618772563177,0.199999999999999,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0305,1200,284.461736556208,90.2527075812274,0.465840722021661,0.250000000000002,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0306,1200,286.778546907958,90.2527075812274,0.466062671480144,0.300000000000001,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0307,1200,289.091007905309,90.2527075812274,0.466284620938628,0.350000000000001,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0308,1200,291.399130421647,90.2527075812274,0.466506570397112,0.4,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0309,1200,293.702925303174,90.2527075812274,0.466728519855596,0.450000000000001,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.031,1200,296.002403368978,90.2527075812274,0.466950469314079,0.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0311,1200,298.297575411097,90.2527075812274,0.467172418772563,0.550000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0312,1200,300.588452194591,90.2527075812274,0.467394368231047,0.600000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0313,1200,302.875044457606,90.2527075812274,0.467616317689531,0.65,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0314,1200,305.157362911444,90.2527075812274,0.467838267148014,0.700000000000003,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0315,1200,307.435418240627,90.2527075812274,0.468060216606498,0.75,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0316,1200,309.709221102968,90.2527075812274,0.468282166064982,0.800000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0317,1200,311.978782129633,90.2527075812274,0.468504115523466,0.85,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0318,1200,314.244111925211,90.2527075812274,0.468726064981949,0.9,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0319,1200,316.505221067781,90.2527075812274,0.468948014440433,0.950000000000003,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.032,1200,318.762120108974,90.2527075812274,0.469169963898917,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0321,1200,321.014819574045,90.2527075812274,0.469391913357401,0.0500000000000007,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0322,1200,323.263329961933,90.2527075812274,0.469613862815884,0.100000000000001,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0323,1200,325.507661745331,90.2527075812274,0.469835812274368,0.150000000000002,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0324,1200,327.747825370751,90.2527075812274,0.470057761732852,0.199999999999999,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0325,1200,329.983831258588,90.2527075812274,0.470279711191336,0.25,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0326,1200,332.215689803185,90.2527075812274,0.470501660649819,0.300000000000001,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0327,1200,334.443411372901,90.2527075812274,0.470723610108303,0.350000000000001,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0328,1200,336.667006310173,90.2527075812274,0.470945559566787,0.400000000000002,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0329,1200,338.886484931582,90.2527075812274,0.471167509025271,0.449999999999999,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.033,1200,341.101857527917,90.2527075812274,0.471389458483754,0.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0331,1200,343.313134364242,90.2527075812274,0.471611407942238,0.550000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0332,1200,345.520325679955,90.2527075812274,0.471833357400722,0.600000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0333,1200,347.72344168886,90.2527075812274,0.472055306859206,0.650000000000002,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0334,1200,349.922492579223,90.2527075812274,0.472277256317689,0.699999999999999,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0335,1200,352.11748851384,90.2527075812274,0.472499205776173,0.75,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0336,1200,354.3084396301,90.2527075812274,0.472721155234657,0.800000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0337,1200,356.49535604005,90.2527075812274,0.472943104693141,0.850000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0338,1200,358.678247830456,90.2527075812274,0.473165054151625,0.900000000000002,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0339,1200,360.857125062865,90.2527075812274,0.473387003610108,0.949999999999999,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.034,1200,363.031997773674,90.2527075812274,0.473608953068592,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0341,1200,365.202875974185,90.2527075812274,0.473830902527076,0.0500000000000007,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0342,1200,367.369769650676,90.2527075812274,0.47405285198556,0.100000000000001,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0343,1200,369.532688764455,90.2527075812274,0.474274801444043,0.150000000000002,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0344,1200,371.69164325193,90.2527075812274,0.474496750902527,0.199999999999999,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0345,1200,373.846643024667,90.2527075812274,0.474718700361011,0.25,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0346,1200,375.997697969452,90.2527075812274,0.474940649819495,0.300000000000001,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0347,1200,378.144817948355,90.2527075812274,0.475162599277978,0.350000000000001,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0348,1200,380.288012798791,90.2527075812274,0.475384548736462,0.400000000000002,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0349,1200,382.427292333581,90.2527075812274,0.475606498194946,0.449999999999999,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.035,1200,384.562666341014,90.2527075812274,0.47582844765343,0.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0351,1200,386.694144584909,90.2527075812274,0.476050397111913,0.550000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0352,1200,388.821736804674,90.2527075812274,0.476272346570397,0.600000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0353,1200,390.94545271537,90.2527075812274,0.476494296028881,0.650000000000002,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0354,1200,393.065302007769,90.2527075812274,0.476716245487365,0.699999999999999,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0355,1200,395.181294348418,90.2527075812274,0.476938194945848,0.750000000000004,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0356,1200,397.293439379695,90.2527075812274,0.477160144404332,0.800000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0357,1200,399.401746719874,90.2527075812274,0.477382093862816,0.850000000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0358,1200,401.506225963182,308.641975308642,0.41204358514953,0.899999999999999,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0359,1200,403.180743701746,308.641975308642,0.412221856754468,0.949999999999999,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.036,1200,404.852233911396,308.641975308642,0.412400128359406,3.5527136788005e-15,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0361,1200,406.520704160954,308.641975308642,0.412578399964345,0.0500000000000007,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0362,1200,408.186162000319,308.641975308642,0.412756671569283,0.100000000000001,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0363,1200,409.848614960519,308.641975308642,0.412934943174221,0.149999999999999,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0364,1200,411.50807055375,308.641975308642,0.413113214779159,0.199999999999999,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0365,1200,413.16453627343,308.641975308642,0.413291486384098,0.250000000000004,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0366,1200,414.818019594243,308.641975308642,0.413469757989036,0.300000000000001,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0367,1200,416.468527972187,308.641975308642,0.413648029593974,0.350000000000001,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0368,1200,418.116068844617,308.641975308642,0.413826301198912,0.399999999999999,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0369,1200,419.760649630298,308.641975308642,0.414004572803851,0.450000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.037,1200,421.402277729448,308.641975308642,0.414182844408789,0.500000000000004,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0371,1200,423.040960523781,308.641975308642,0.414361116013727,0.550000000000001,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0372,1200,424.676705376561,308.641975308642,0.414539387618666,0.600000000000001,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0373,1200,426.309519632641,308.641975308642,0.414717659223604,0.649999999999999,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0374,1200,427.939410618513,308.641975308642,0.414895930828542,0.700000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0375,1200,429.566385642352,308.641975308642,0.41507420243348,0.75,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0376,1200,431.190451994064,308.641975308642,0.415252474038419,0.800000000000001,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0377,1200,432.811616945328,308.641975308642,0.415430745643357,0.850000000000001,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0378,1200,434.429887749647,308.641975308642,0.415609017248295,0.899999999999999,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0379,1200,436.045271642387,308.641975308642,0.415787288853233,0.950000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.038,1200,437.657775840827,308.641975308642,0.415965560458172,0,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0381,1200,439.267407544203,308.641975308642,0.41614383206311,0.0500000000000007,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0382,1200,440.874173933752,308.641975308642,0.416322103668048,0.100000000000001,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0383,1200,442.47808217276,308.641975308642,0.416500375272987,0.149999999999999,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0384,1200,444.079139406603,308.641975308642,0.416678646877925,0.200000000000003,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0385,1200,445.677352762793,308.641975308642,0.416856918482863,0.25,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0386,1200,447.272729351024,308.641975308642,0.417035190087801,0.300000000000001,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0387,1200,448.865276263218,308.641975308642,0.41721346169274,0.350000000000001,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0388,1200,450.455000573562,308.641975308642,0.417391733297678,0.400000000000002,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0389,1200,452.041909338563,308.641975308642,0.417570004902616,0.450000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.039,1200,453.626009597084,308.641975308642,0.417748276507554,0.5,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0391,1200,455.20730837039,308.641975308642,0.417926548112493,0.550000000000001,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0392,1200,456.785812662196,308.641975308642,0.418104819717431,0.599999999999998,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0393,1200,458.361529458703,308.641975308642,0.418283091322369,0.650000000000002,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0394,1200,459.934465728652,308.641975308642,0.418461362927308,0.700000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0395,1200,461.504628423358,308.641975308642,0.418639634532246,0.75,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0396,1200,463.072024476759,308.641975308642,0.418817906137184,0.800000000000001,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0397,1200,464.636660805459,308.641975308642,0.418996177742122,0.849999999999998,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0398,1200,466.198544308769,308.641975308642,0.419174449347061,0.900000000000002,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0399,1200,467.757681868753,308.641975308642,0.419352720951999,0.950000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.04,1200,469.314080350269,308.641975308642,0.419530992556937,0,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0401,1200,470.867746601013,308.641975308642,0.419709264161875,0.0500000000000007,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0402,1200,472.418687451563,308.641975308642,0.419887535766814,0.100000000000001,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0403,1200,473.966909715419,308.641975308642,0.420065807371752,0.150000000000002,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0404,1200,475.512420189046,308.641975308642,0.42024407897669,0.200000000000003,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0405,1200,477.055225651922,308.641975308642,0.420422350581629,0.25,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0406,1200,478.595332866573,308.641975308642,0.420600622186567,0.300000000000001,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0407,1200,480.132748578619,308.641975308642,0.420778893791505,0.350000000000001,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0408,1200,481.667479516817,308.641975308642,0.420957165396443,0.400000000000002,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.0409,1200,483.199532393102,308.641975308642,0.421135437001382,0.449999999999999,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.041,1200,484.728913902629,308.641975308642,0.42131370860632,0.5,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0411,1200,486.255630723813,308.641975308642,0.421491980211258,0.550000000000001,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0412,1200,487.779689518377,308.641975308642,0.421670251816196,0.600000000000001,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0413,1200,489.301096931386,308.641975308642,0.421848523421135,0.650000000000002,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.0414,1200,490.819859591295,446.428571428571,0.38066325887087,0.699999999999999,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.0415,1200,492.067121124977,446.428571428571,0.380813973156585,0.75,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.0416,1200,493.312244147683,446.428571428571,0.380964687442299,0.800000000000004,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.0417,1200,494.555234005688,446.428571428571,0.381115401728013,0.850000000000001,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.0418,1200,495.796096031906,446.428571428571,0.381266116013727,0.900000000000002,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.0419,1200,497.034835545916,446.428571428571,0.381416830299442,0.949999999999999,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.042,1200,498.271457853997,446.428571428571,0.381567544585156,0,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.0421,1200,499.505968249166,446.428571428571,0.38171825887087,0.0500000000000043,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.0422,1200,500.738372011204,446.428571428571,0.381868973156585,0.100000000000001,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.0423,1200,501.968674406693,446.428571428571,0.382019687442299,0.150000000000002,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.0424,1200,503.196880689052,446.428571428571,0.382170401728013,0.199999999999999,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.0425,1200,504.422996098561,446.428571428571,0.382321116013727,0.25,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.0426,1200,505.647025862404,446.428571428571,0.382471830299442,0.300000000000001,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.0427,1200,506.868975194694,446.428571428571,0.382622544585156,0.350000000000001,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.0428,1200,508.088849296511,446.428571428571,0.38277325887087,0.400000000000002,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.0429,1200,509.306653355931,446.428571428571,0.382923973156585,0.449999999999999,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.043,1200,510.522392548058,446.428571428571,0.383074687442299,0.5,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.0431,1200,511.736072035063,446.428571428571,0.383225401728013,0.550000000000001,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.0432,1200,512.947696966208,446.428571428571,0.383376116013727,0.600000000000001,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.0433,1200,514.157272477881,446.428571428571,0.383526830299442,0.650000000000002,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.0434,1200,515.364803693633,446.428571428571,0.383677544585156,0.699999999999999,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.0435,1200,516.570295724203,446.428571428571,0.38382825887087,0.750000000000004,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.0436,1200,517.773753667553,446.428571428571,0.383978973156585,0.800000000000001,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.0437,1200,518.975182608902,446.428571428571,0.384129687442299,0.850000000000001,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.0438,1200,520.174587620754,446.428571428571,0.384280401728013,0.899999999999999,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.0439,1200,521.371973762935,446.428571428571,0.384431116013727,0.949999999999999,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.044,1200,522.567346082616,446.428571428571,0.384581830299442,3.5527136788005e-15,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.0441,1200,523.760709614356,446.428571428571,0.384732544585156,0.0500000000000007,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.0442,1200,524.952069380124,446.428571428571,0.38488325887087,0.100000000000001,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.0443,1200,526.141430389334,446.428571428571,0.385033973156585,0.149999999999999,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.0444,1200,527.328797638879,446.428571428571,0.385184687442299,0.199999999999999,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.0445,1200,528.514176113156,446.428571428571,0.385335401728013,0.250000000000004,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.0446,1200,529.697570784105,446.428571428571,0.385486116013727,0.300000000000001,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.0447,1200,530.878986611234,446.428571428571,0.385636830299442,0.350000000000001,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.0448,1200,532.058428541653,446.428571428571,0.385787544585156,0.399999999999999,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.0449,1200,533.235901510102,446.428571428571,0.38593825887087,0.450000000000003,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
