time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,speed_rpm,electromagnetic_torque_Nm,phase_cmd_a,phase_cmd_b,phase_cmd_c
0.1245,0.0,4.295370270558544,-4.295370270558544,-7.828796606507105,141.98498166506593,-141.56828075619063,355.13139772289634,3391.255043683969,3.42962143402063,0.0,1.0,-1.0
0.125,0.0,5.386764450136972,-5.386764450136972,-55.928046920012086,142.41613980553,-142.10107224185907,355.35105242405496,3393.3525915717355,4.312994693146459,0.0,1.0,-1.0
0.1255,0.0,4.2520425514217095,-4.2520425514217095,-108.342657664485,142.17286733090995,-143.98787697575287,355.65492841515936,3396.2543935360077,3.4212028686358975,0.0,1.0,-1.0
0.126,-2.9488312557243312,2.9488312557243312,0.0,-139.61961975810192,142.1894941905736,-128.948323611328,355.7791367848814,3397.4404960968873,2.335739894333082,-1.0,1.0,0.0
0.1265,-3.994029126765533,3.994029126765533,0.0,-143.77911527198364,142.33839829802167,-84.71920721369611,355.7324777938466,3396.994935553115,3.2124187534504083,-1.0,1.0,0.0
0.127,-5.0050249717162325,5.0050249717162325,0.0,-141.61705641828746,142.6678805572601,-32.06010398588236,355.88183342335014,3398.42117675596,3.9981057615626936,-1.0,1.0,0.0
0.1275,-5.433355135527664,5.433355135527664,0.0,-142.54155780135278,141.89418758617725,12.771849355140692,356.2321105792918,3401.7660772051777,4.338296217642581,1.0,-1.0,0.0
0.128,-5.000765135065107,5.000765135065107,0.0,-142.7856214318321,142.820355888549,62.24998361149666,356.3853183929288,3403.2291040568152,4.007596104661241,-1.0,1.0,0.0
0.1285,-5.805227003450113,5.805227003450113,0.0,-142.5849693240399,144.00157025868498,113.92102131214581,356.7243027316418,3406.4661660450297,4.663825552873909,-1.0,1.0,0.0
0.129,-2.7607008712674874,0.0,2.7607008712674874,-142.60104589366387,125.40053104531823,141.6563323395492,356.8053353878744,3407.239970912507,2.199377402525556,-1.0,0.0,1.0
0.1295,-3.716240178893422,0.0,3.716240178893422,-142.7826296155181,78.281447099174,143.8318775072908,356.7097769930823,3406.3274554594013,2.9859802447864316,-1.0,0.0,1.0
0.13,-4.70041753459617,0.0,4.70041753459617,-142.98780510384177,26.124090456541133,141.9612565330553,356.80044992789954,3407.1933182062503,3.7538617623813284,-1.0,0.0,1.0
0.1305,-5.666656890843606,0.0,5.666656890843606,-142.13438232501557,-18.581920333994933,142.99725188106953,357.0865626500601,3409.9254934470505,4.5247940101146185,-1.0,0.0,1.0
0.131,-4.555365946633485,0.0,4.555365946633485,-143.5814675665297,-69.55758465910888,143.09889412216418,357.3135241529295,3412.092816151444,3.65486853681561,-1.0,0.0,1.0
