time_s,mechanical_angle_rad,speed_rad_s,hall_a,hall_b,hall_c,hall_code,hall_transition_class,hall_direction,hall_legal_event,speed_raw_rad_s,speed_filtered_rad_s,timeout,legal_edge_count
0.0126,1.2600000000000033,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0127,1.2700000000000025,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0128,1.2800000000000018,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0129,1.290000000000001,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.013,1.3,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0131,1.3099999999999994,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0132,1.3199999999999985,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0133,1.3299999999999976,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0134,1.339999999999997,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0135,1.349999999999996,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0136,1.3599999999999952,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0137,1.3699999999999946,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0138,1.3799999999999937,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0139,1.3899999999999928,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.014,1.3999999999999921,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0141,1.4099999999999913,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0142,1.4199999999999906,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0143,1.4299999999999897,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0144,1.4399999999999888,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0145,1.4499999999999882,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0146,1.4599999999999873,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0147,1.4699999999999864,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0148,1.4799999999999858,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0149,1.489999999999985,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.015,1.499999999999984,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0151,1.5099999999999834,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0152,1.5199999999999825,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0153,1.5299999999999816,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0154,1.539999999999981,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0155,1.54999999999998,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0156,1.5599999999999792,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0157,1.5699999999999783,100.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.30627885024883,100.01914255583021,0.0,5.0
0.0158,1.5799999999999776,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
