time_s,speed_target_rad_s,load_torque_Nm,effective_duty,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.00023,45.0,0.0,0.125,0.026782501780874816,-0.026782501780874816,0.0,0.1420412722669061,-11.98084998549685,11.973072760417388,30.000743811273185,0.010822443561496168,0.0,-1.0,0.0,0.0,-17.89247711703236,17.89247711703236,0.006900085487526136
0.00024,45.0,0.0,0.12,0.005411792985919713,-0.005411792985919713,0.0,0.14821899763832405,-11.98103161409153,11.972917123900062,30.000776338058955,0.0021879764925199587,0.0,-1.0,0.0,0.0,-17.889323432126666,17.889323432126666,0.007200093124249744
0.00025,45.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.15439680569732453,-11.981200751353581,11.97274911729613,30.000777723978327,0.0,0.0,-1.0,0.0,12.135597557050906,-23.953949868649712,11.818352311598806,0.00750010090031903
0.00026,45.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.16057484304417646,-11.981369277635505,11.972580618160993,30.000777723978327,0.0,0.0,-1.0,0.0,12.141944120679682,-23.953949895796498,11.812005775116816,0.007800108677558813
0.00027,45.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.16675312592335326,-11.981537744182164,11.97241218207918,30.000777723978327,0.0,0.0,-1.0,0.0,12.148290870105518,-23.953949926261345,11.805659056155827,0.008100116454798597
0.00028,45.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.1729316637535696,-11.981706148767417,11.972243811536591,30.000777723978327,0.0,0.0,-1.0,0.0,12.154637812520987,-23.95394996030401,11.799312147783022,0.00840012423203838
0.00029,45.0,0.0,0.1,0.0,0.0,0.0,0.1791104659507174,-11.981874489170584,11.972075509023378,30.000777723978327,0.0,0.0,-1.0,0.0,12.160984955121302,-23.953949998193963,11.79296504307266,0.008700132009278164
0.0003,45.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.18528954192776048,-11.982042763176494,11.971907277033964,30.000777723978327,0.0,0.0,-1.0,0.0,12.167332305104255,-23.953950040210458,11.786617735106203,0.009000139786517947
0.00031,45.0,0.0,0.125,0.05043560647261977,-0.05043560647261977,0.0,0.19146916459013652,-11.982227317593905,11.971755452674863,30.00081865811255,0.020465700356030812,1.0,-1.0,0.0,48.0,-41.86713452917675,-6.1328654708232495,0.009300147672919066
0.00032,45.0,0.0,0.12121212121212122,0.04898237024197387,-0.04898237024197387,0.0,0.1976496124222312,-11.98244194519647,11.971633818724502,30.000935062607052,0.019886371975119853,0.0,-1.0,0.0,0.0,-17.86402998511162,17.86402998511162,0.009600156457524201
0.00033,45.0,0.0,0.11764705882352941,0.027480698906385402,-0.027480698906385402,0.0,0.20383016713548366,-11.982641012187953,11.971496785894624,30.001012686044945,0.011162714696164477,0.0,-1.0,0.0,0.0,-17.86090220842086,17.86090220842086,0.009900166232616033
0.00034,45.0,0.0,0.11428571428571428,0.005997174324149772,-0.005997174324149772,0.0,0.21001077137145055,-11.98282258170149,11.971342425665243,30.001046686880315,0.0024373331999667553,0.0,-1.0,0.0,0.0,-17.857748330830262,17.857748330830262,0.010200176565836416
0.00035,45.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.21619148074325498,-11.982991173477128,11.971175259943802,30.00104838878324,0.0,0.0,-1.0,0.0,12.199182654220383,-23.95416643342093,11.754983779200547,0.01050018704813975
0.00036,45.0,0.0,0.10810810810810811,0.0,0.0,0.0,0.22237250843374884,-11.983159005916637,11.97100750069012,30.00104838878324,0.0,0.0,-1.0,0.0,12.205531514350385,-23.954166506606757,11.748634992256372,0.010800197532027584
0.00037,45.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.22855387571369684,-11.983326756605845,11.970839829540314,30.00104838878324,0.0,0.0,-1.0,0.0,12.211880632319541,-23.954166586146158,11.742285953826617,0.011100208015915417
0.00038,45.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.23473559196922938,-11.983494423374168,11.970672249021941,30.00104838878324,0.0,0.0,-1.0,0.0,12.218230015343398,-23.95416667239611,11.735936657052711,0.011400218499803251
0.00039,45.0,0.0,0.1,0.0,0.0,0.0,0.2409176665826114,-11.983662004056665,11.970504761666552,30.00104838878324,0.0,0.0,-1.0,0.0,12.224579670639276,-23.954166765723215,11.729587095083941,0.011700228983691083
0.0004,45.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.24710010893213813,-11.983829496494089,11.970337370009707,30.00104838878324,0.0,0.0,-1.0,0.0,12.230929605426226,-23.954166866503797,11.72323726107757,0.012000239467578918
0.00041,45.0,0.0,0.11904761904761904,0.050346079440020904,-0.050346079440020904,0.0,0.25328327742061063,-11.984013305953065,11.970186464958548,30.001089463391107,0.02053591775956752,1.0,-1.0,0.0,48.0,-41.835551479224776,-6.1644485207752275,0.012300250061002733
0.00042,45.0,0.0,0.11627906976744186,0.049793408293629625,-0.049793408293629625,0.0,0.2594675357143191,-11.984227863417642,11.970066462871982,30.001207741545727,0.020321026049480016,0.0,-1.0,0.0,0.0,-17.832446626723645,17.832446626723645,0.012600261561400775
0.00043,45.0,0.0,0.11363636363636363,0.028178724201026017,-0.028178724201026017,0.0,0.2656519166997084,-11.984426864770715,11.969931117633685,30.00128730954411,0.01150589265928207,0.0,-1.0,0.0,0.0,-17.829318591669185,17.829318591669185,0.012900274073385946
0.00044,45.0,0.0,0.1111111111111111,0.006582334718734508,-0.006582334718734508,0.0,0.2718363481620647,-11.984608161949811,11.969778290306571,30.00132279767704,0.002689082103853067,0.0,-1.0,0.0,0.0,-17.826164197200445,17.826164197200445,0.013200287160658764
0.00045,45.0,0.0,0.10869565217391304,0.0,0.0,0.0,0.27802090224282033,-11.984776003022992,11.969612230203316,30.00132484783449,0.0,0.0,-1.0,0.0,12.262796905265812,-23.954388233226307,11.691591327960495,0.013500300407053066
0.00046,45.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.28420586171916934,-11.984942924039286,11.969445463134564,30.00132484783449,0.0,0.0,-1.0,0.0,12.269148785758455,-23.95438838717385,11.685239601415395,0.013800313655531412
0.00047,45.0,0.0,0.10416666666666667,0.0,0.0,0.0,0.2903912544721882,-11.985109741853504,11.969278809625887,30.00132484783449,0.0,0.0,-1.0,0.0,12.275500996325693,-23.95438855147939,11.678887555153699,0.014100326904009756
0.00048,45.0,0.0,0.10204081632653061,0.0,0.0,0.0,0.29657708984502124,-11.985276454352448,11.969112272243898,30.00132484783449,0.0,0.0,-1.0,0.0,12.28185354419747,-23.954388726596346,11.672535182398876,0.014400340152488101
0.00049,45.0,0.0,0.1,0.0,0.0,0.0,0.30276337717590845,-11.985443059428755,11.968945853558928,30.00132484783449,0.0,0.0,-1.0,0.0,12.288206436604664,-23.95438891298768,11.66618247638302,0.014700353400966445
0.0005,45.0,0.0,0.09803921568627451,0.0,0.0,0.0,0.30895012579808245,-11.985609554980915,11.968779556145032,30.00132484783449,0.0,0.0,-1.0,0.0,12.294559680778997,-23.95438911112595,11.65982943034695,0.01500036664944479
