time_s,speed_target_rad_s,load_torque_Nm,effective_duty,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.08975,200.0,0.0,0.88,6.904937077428699,-8.718298977122526,1.8133618996938263,-23.400859044766232,-5.866316049297903,23.570054141822137,58.78888850821919,-1.1515122264278275,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9084663518849486
0.08976,200.0,0.0,0.88,6.914850451420932,-8.74870535270166,1.8338549012807268,-23.398987619977486,-5.892625711706404,23.56783648359077,58.78315908775931,-1.1402527967787073,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9078784916938822
0.08977,200.0,0.0,0.88,6.924712477202952,-8.779008888263112,1.8542964110601603,-23.39714664915407,-5.918954291327631,23.56563836994936,58.7774860117118,-1.1289744908891657,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9072906885153781
0.08978,200.0,0.0,0.88,6.934523297079502,-8.809209692513473,1.8746863954339714,-23.39533617921293,-5.945301886822013,23.56345984925027,58.77186937401675,-1.117677485204251,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9067029417855206
0.08979,200.0,0.0,0.88,6.9442830532115565,-8.839307873778315,1.8950248205667588,-23.393556256414254,-5.971668596161453,23.56130096958501,58.76630926773191,-1.1063619562308808,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9061152509394602
0.0898,200.0,0.0,0.88,7.010291370359784,-8.81300399360172,1.8027126232419355,-23.391733965398195,-5.998035780297714,23.559088296225994,58.76062250643008,-1.16833159142694,0.0,-1.0,0.0,0.0,0.0,0.0,-0.905527616022382
0.08981,200.0,0.0,0.88,7.031125812217205,-8.831720453033402,1.800594640816197,-23.3898431639033,-6.0243964143753805,23.556795508125123,58.754743415704645,-1.1715633706312865,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.904940039208652
0.08982,200.0,0.0,0.88,7.040640034509894,-8.861603739638278,1.820963705128384,-23.38798029085299,-6.050775143399596,23.554519739720668,58.74891423954421,-1.1601040473359236,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.904352520968123
0.08983,200.0,0.0,0.88,7.050103325209098,-8.89138481651009,1.841281491300992,-23.38614831068609,-6.077172811380147,23.55226398025968,58.74314240554508,-1.1486265357695835,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9037650607327209
0.08984,200.0,0.0,0.88,7.059515827597247,-8.921063791417048,1.8615479638198007,-23.38434726674167,-6.10358951300971,23.550028277388908,58.73742800420377,-1.1371310138563988,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9031776579285692
0.08985,200.0,0.0,0.88,7.068877684807051,-8.950640771753468,1.881763086946417,-23.38257720169049,-6.130025342287203,23.547812678483844,58.73177112512712,-1.1256176595833478,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.902590311980895
0.08986,200.0,0.0,0.88,7.078189039820735,-8.980115864541768,1.9019268247210321,-23.380838157533475,-6.156480392516486,23.54561723064744,58.7261718570318,-1.1140866510011092,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9020030223140303
0.08987,200.0,0.0,0.88,7.087450035469108,-9.009489176433968,1.9220391409648603,-23.379130175600157,-6.1829547563048495,23.54344198070895,58.7206302877441,-1.1025381662250227,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9014157883514242
0.08988,200.0,0.0,0.88,7.096660814430645,-9.038760813713225,1.94209999928258,-23.37745329654713,-6.209448525561181,23.541286975222725,58.71514650419958,-1.0909723834360874,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9008286095156556
0.08989,200.0,0.0,0.88,7.1058215192307115,-9.067930882295812,1.9621093630651005,-23.375807560356478,-6.235961791494838,23.539152260467002,58.70972059244269,-1.0793894808817095,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9002414852284347
